year,month,month_name,agency_id,company_name,metric,value_mw,scraped_at
2023,3,Mar,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_manufactured_mw,0.0,2026-05-16T00:32:03
2023,4,Apr,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_manufactured_mw,0.0,2026-05-16T00:32:03
2023,5,May,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_manufactured_mw,31.1,2026-05-16T00:32:03
2023,6,Jun,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_manufactured_mw,14.96,2026-05-16T00:32:03
2023,7,Jul,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_manufactured_mw,0.0,2026-05-16T00:32:03
2023,8,Aug,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_manufactured_mw,0.0,2026-05-16T00:32:03
2023,9,Sep,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_manufactured_mw,1.25,2026-05-16T00:32:03
2023,10,Oct,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_manufactured_mw,11.05,2026-05-16T00:32:03
2023,11,Nov,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_manufactured_mw,31.16,2026-05-16T00:32:03
2023,12,Dec,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_manufactured_mw,21.49,2026-05-16T00:32:03
2023,1,Jan,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,2,Feb,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,3,Mar,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,4,Apr,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,5,May,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,6,Jun,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,7,Jul,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,8,Aug,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,9,Sep,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,10,Oct,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,11,Nov,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_sold_mw,5.81,2026-05-16T00:32:03
2023,12,Dec,ae181577-a115-475f-a06c-730423feba86,Premier Energies Photovoltaic Private Limited,cell_sold_mw,25.99,2026-05-16T00:32:03
2023,1,Jan,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,cell_manufactured_mw,0.0,2026-05-16T00:32:03
2023,2,Feb,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,cell_manufactured_mw,0.0,2026-05-16T00:32:03
2023,3,Mar,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,cell_manufactured_mw,0.0,2026-05-16T00:32:03
2023,4,Apr,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,cell_manufactured_mw,0.0,2026-05-16T00:32:03
2023,5,May,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,cell_manufactured_mw,0.0,2026-05-16T00:32:03
2023,6,Jun,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,cell_manufactured_mw,0.0,2026-05-16T00:32:03
2023,7,Jul,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,cell_manufactured_mw,0.0,2026-05-16T00:32:03
2023,8,Aug,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,cell_manufactured_mw,0.0,2026-05-16T00:32:03
