year,month,month_name,agency_id,company_name,metric,value_mw,scraped_at
2023,4,Apr,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,5,May,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,6,Jun,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,7,Jul,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,8,Aug,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,9,Sep,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,10,Oct,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,11,Nov,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,12,Dec,e624e730-20a1-4a69-a03f-cc31ce053323,Mundra Solar PV Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,1,Jan,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_manufactured_mw,1.72,2026-05-16T00:32:03
2023,2,Feb,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,3,Mar,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,4,Apr,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_manufactured_mw,8.84,2026-05-16T00:32:03
2023,5,May,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,6,Jun,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,7,Jul,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,8,Aug,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,9,Sep,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,10,Oct,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,11,Nov,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
2023,12,Dec,d9ea2e72-6278-4549-a4d0-eeb14debcb0b,Emmvee  Photovoltaic Power Limited,module_manufactured_mw,0.0,2026-05-16T00:32:03
