calendar_year,month,month_number,state_code,state,vehicle_category,fuel_group,fuel_type,registrations,monthly_state_row_total,source,scraped_at
2022,2022-08,8,PY,Puducherry,LIGHT PASSENGER VEHICLE,Hybrid,PETROL/HYBRID,1,25,state_category_fuel_month,2026-05-15T16:03:56
2022,2022-08,8,PY,Puducherry,LIGHT PASSENGER VEHICLE,Petrol,PETROL,4,25,state_category_fuel_month,2026-05-15T16:03:56
2022,2022-08,8,PY,Puducherry,LIGHT PASSENGER VEHICLE,Petrol,PETROL/CNG,3,25,state_category_fuel_month,2026-05-15T16:03:56
2022,2022-08,8,PY,Puducherry,MEDIUM GOODS VEHICLE,Diesel,DIESEL,1,1,state_category_fuel_month,2026-05-15T16:03:56
2022,2022-08,8,PY,Puducherry,MEDIUM PASSENGER VEHICLE,Diesel,DIESEL,3,3,state_category_fuel_month,2026-05-15T16:03:56
2022,2022-08,8,PY,Puducherry,OTHER THAN MENTIONED ABOVE,Diesel,DIESEL,1,1,state_category_fuel_month,2026-05-15T16:03:56
2022,2022-08,8,PY,Puducherry,THREE WHEELER(T),Diesel,DIESEL,3,9,state_category_fuel_month,2026-05-15T16:03:56
2022,2022-08,8,PY,Puducherry,THREE WHEELER(T),EV,ELECTRIC(BOV),4,9,state_category_fuel_month,2026-05-15T16:03:56
2022,2022-08,8,PY,Puducherry,THREE WHEELER(T),Others,CNG ONLY,1,9,state_category_fuel_month,2026-05-15T16:03:56
2022,2022-08,8,PY,Puducherry,THREE WHEELER(T),Others,LPG ONLY,1,9,state_category_fuel_month,2026-05-15T16:03:56
2022,2022-08,8,PY,Puducherry,TWO WHEELER(NT),EV,ELECTRIC(BOV),91,3809,state_category_fuel_month,2026-05-15T16:03:56
2022,2022-08,8,PY,Puducherry,TWO WHEELER(NT),Petrol,PETROL,3718,3809,state_category_fuel_month,2026-05-15T16:03:56
2022,2022-08,8,PY,Puducherry,TWO WHEELER(T),Petrol,PETROL,2,2,state_category_fuel_month,2026-05-15T16:03:56
2022,2022-09,9,PY,Puducherry,HEAVY GOODS VEHICLE,Diesel,DIESEL,1,1,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,HEAVY PASSENGER VEHICLE,Diesel,DIESEL,1,1,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,LIGHT GOODS VEHICLE,Diesel,DIESEL,33,39,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,LIGHT GOODS VEHICLE,Others,CNG ONLY,3,39,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,LIGHT GOODS VEHICLE,Petrol,PETROL,3,39,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,LIGHT MOTOR VEHICLE,Diesel,DIESEL,215,837,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,LIGHT MOTOR VEHICLE,EV,ELECTRIC(BOV),1,837,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,LIGHT MOTOR VEHICLE,Hybrid,DIESEL/HYBRID,1,837,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,LIGHT MOTOR VEHICLE,Hybrid,PETROL/HYBRID,57,837,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,LIGHT MOTOR VEHICLE,Petrol,PETROL,545,837,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,LIGHT MOTOR VEHICLE,Petrol,PETROL/CNG,18,837,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,LIGHT PASSENGER VEHICLE,Diesel,DIESEL,15,24,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,LIGHT PASSENGER VEHICLE,EV,ELECTRIC(BOV),1,24,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,LIGHT PASSENGER VEHICLE,Petrol,PETROL,4,24,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,LIGHT PASSENGER VEHICLE,Petrol,PETROL/CNG,4,24,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,MEDIUM PASSENGER VEHICLE,Diesel,DIESEL,3,3,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,OTHER THAN MENTIONED ABOVE,Diesel,DIESEL,2,2,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,THREE WHEELER(T),Diesel,DIESEL,7,16,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,THREE WHEELER(T),EV,ELECTRIC(BOV),4,16,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,THREE WHEELER(T),Others,CNG ONLY,3,16,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,THREE WHEELER(T),Others,LPG ONLY,2,16,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,TWO WHEELER (INVALID CARRIAGE),Petrol,PETROL,1,1,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,TWO WHEELER(NT),EV,ELECTRIC(BOV),114,3765,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,TWO WHEELER(NT),Petrol,PETROL,3651,3765,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-09,9,PY,Puducherry,TWO WHEELER(T),Petrol,PETROL,2,2,state_category_fuel_month,2026-05-15T16:03:57
2022,2022-10,10,PY,Puducherry,LIGHT GOODS VEHICLE,Diesel,DIESEL,20,25,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,LIGHT GOODS VEHICLE,Others,CNG ONLY,1,25,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,LIGHT GOODS VEHICLE,Petrol,PETROL,4,25,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,LIGHT MOTOR VEHICLE,Diesel,DIESEL,205,731,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,LIGHT MOTOR VEHICLE,EV,ELECTRIC(BOV),4,731,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,LIGHT MOTOR VEHICLE,Hybrid,PETROL/HYBRID,62,731,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,LIGHT MOTOR VEHICLE,Petrol,PETROL,454,731,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,LIGHT MOTOR VEHICLE,Petrol,PETROL/CNG,6,731,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,LIGHT PASSENGER VEHICLE,Diesel,DIESEL,14,20,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,LIGHT PASSENGER VEHICLE,Hybrid,PETROL/HYBRID,1,20,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,LIGHT PASSENGER VEHICLE,Petrol,PETROL,4,20,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,LIGHT PASSENGER VEHICLE,Petrol,PETROL/CNG,1,20,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,MEDIUM GOODS VEHICLE,Others,CNG ONLY,1,1,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,THREE WHEELER(T),Diesel,DIESEL,1,6,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,THREE WHEELER(T),Others,CNG ONLY,1,6,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,THREE WHEELER(T),Others,LPG ONLY,3,6,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,THREE WHEELER(T),Petrol,PETROL/LPG,1,6,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,TWO WHEELER(NT),EV,ELECTRIC(BOV),180,3558,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,TWO WHEELER(NT),Petrol,PETROL,3378,3558,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-10,10,PY,Puducherry,TWO WHEELER(T),Petrol,PETROL,2,2,state_category_fuel_month,2026-05-15T16:03:58
2022,2022-11,11,PY,Puducherry,HEAVY GOODS VEHICLE,Diesel,DIESEL,7,7,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,HEAVY MOTOR VEHICLE,Diesel,DIESEL,1,1,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,HEAVY PASSENGER VEHICLE,Diesel,DIESEL,2,2,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,LIGHT GOODS VEHICLE,Diesel,DIESEL,21,22,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,LIGHT GOODS VEHICLE,Petrol,PETROL,1,22,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,LIGHT MOTOR VEHICLE,Diesel,DIESEL,176,730,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,LIGHT MOTOR VEHICLE,EV,ELECTRIC(BOV),1,730,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,LIGHT MOTOR VEHICLE,Hybrid,DIESEL/HYBRID,1,730,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,LIGHT MOTOR VEHICLE,Hybrid,PETROL/HYBRID,78,730,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,LIGHT MOTOR VEHICLE,Petrol,PETROL,465,730,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,LIGHT MOTOR VEHICLE,Petrol,PETROL/CNG,9,730,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,LIGHT PASSENGER VEHICLE,Diesel,DIESEL,24,55,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,LIGHT PASSENGER VEHICLE,EV,ELECTRIC(BOV),8,55,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,LIGHT PASSENGER VEHICLE,Hybrid,PETROL/HYBRID,2,55,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,LIGHT PASSENGER VEHICLE,Petrol,PETROL,19,55,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,LIGHT PASSENGER VEHICLE,Petrol,PETROL/CNG,2,55,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,MEDIUM GOODS VEHICLE,Diesel,DIESEL,2,2,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,MEDIUM PASSENGER VEHICLE,Diesel,DIESEL,1,1,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,THREE WHEELER(T),Diesel,DIESEL,3,5,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,THREE WHEELER(T),Others,CNG ONLY,1,5,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,THREE WHEELER(T),Petrol,PETROL,1,5,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,TWO WHEELER(NT),EV,ELECTRIC(BOV),153,3000,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,TWO WHEELER(NT),Petrol,PETROL,2847,3000,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-11,11,PY,Puducherry,TWO WHEELER(T),Petrol,PETROL,2,2,state_category_fuel_month,2026-05-15T16:03:59
2022,2022-12,12,PY,Puducherry,LIGHT GOODS VEHICLE,Diesel,DIESEL,24,26,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,LIGHT GOODS VEHICLE,Petrol,PETROL,2,26,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,LIGHT MOTOR VEHICLE,Diesel,DIESEL,173,686,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,LIGHT MOTOR VEHICLE,EV,ELECTRIC(BOV),2,686,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,LIGHT MOTOR VEHICLE,Hybrid,DIESEL/HYBRID,2,686,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,LIGHT MOTOR VEHICLE,Hybrid,PETROL/HYBRID,67,686,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,LIGHT MOTOR VEHICLE,Petrol,PETROL,432,686,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,LIGHT MOTOR VEHICLE,Petrol,PETROL/CNG,10,686,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,LIGHT PASSENGER VEHICLE,Diesel,DIESEL,15,26,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,LIGHT PASSENGER VEHICLE,EV,ELECTRIC(BOV),2,26,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,LIGHT PASSENGER VEHICLE,Hybrid,PETROL/HYBRID,2,26,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,LIGHT PASSENGER VEHICLE,Petrol,PETROL,7,26,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,MEDIUM GOODS VEHICLE,Diesel,DIESEL,2,2,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,MEDIUM PASSENGER VEHICLE,Diesel,DIESEL,9,9,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,THREE WHEELER(T),Diesel,DIESEL,1,8,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,THREE WHEELER(T),EV,ELECTRIC(BOV),6,8,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,THREE WHEELER(T),Others,CNG ONLY,1,8,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,TWO WHEELER(NT),EV,ELECTRIC(BOV),177,2393,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,TWO WHEELER(NT),Petrol,PETROL,2216,2393,state_category_fuel_month,2026-05-15T17:26:22
2022,2022-12,12,PY,Puducherry,TWO WHEELER(T),Petrol,PETROL,3,3,state_category_fuel_month,2026-05-15T17:26:22
2023,2023-01,1,PY,Puducherry,HEAVY GOODS VEHICLE,Diesel,DIESEL,4,4,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,HEAVY PASSENGER VEHICLE,Diesel,DIESEL,2,2,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,LIGHT GOODS VEHICLE,Diesel,DIESEL,28,31,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,LIGHT GOODS VEHICLE,Others,CNG ONLY,2,31,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,LIGHT GOODS VEHICLE,Petrol,PETROL,1,31,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,LIGHT MOTOR VEHICLE,Diesel,DIESEL,197,995,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,LIGHT MOTOR VEHICLE,EV,ELECTRIC(BOV),3,995,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,LIGHT MOTOR VEHICLE,Hybrid,DIESEL/HYBRID,2,995,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,LIGHT MOTOR VEHICLE,Hybrid,PETROL/HYBRID,115,995,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,LIGHT MOTOR VEHICLE,Petrol,PETROL,656,995,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,LIGHT MOTOR VEHICLE,Petrol,PETROL/CNG,22,995,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,LIGHT PASSENGER VEHICLE,Diesel,DIESEL,12,32,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,LIGHT PASSENGER VEHICLE,Hybrid,PETROL/HYBRID,1,32,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,LIGHT PASSENGER VEHICLE,Petrol,PETROL,18,32,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,LIGHT PASSENGER VEHICLE,Petrol,PETROL/CNG,1,32,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,MEDIUM GOODS VEHICLE,Diesel,DIESEL,1,1,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,THREE WHEELER(T),Diesel,DIESEL,5,10,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,THREE WHEELER(T),EV,ELECTRIC(BOV),3,10,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,THREE WHEELER(T),Others,CNG ONLY,1,10,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,THREE WHEELER(T),Others,LPG ONLY,1,10,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,TWO WHEELER(NT),EV,ELECTRIC(BOV),196,4361,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,TWO WHEELER(NT),Petrol,PETROL,4165,4361,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-01,1,PY,Puducherry,TWO WHEELER(T),Petrol,PETROL,32,32,state_category_fuel_month,2026-05-15T16:04:23
2023,2023-02,2,PY,Puducherry,HEAVY GOODS VEHICLE,Diesel,DIESEL,2,2,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,HEAVY PASSENGER VEHICLE,Diesel,DIESEL,4,4,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,LIGHT GOODS VEHICLE,Diesel,DIESEL,33,37,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,LIGHT GOODS VEHICLE,Petrol,PETROL,4,37,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,LIGHT MOTOR VEHICLE,Diesel,DIESEL,167,680,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,LIGHT MOTOR VEHICLE,EV,ELECTRIC(BOV),3,680,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,LIGHT MOTOR VEHICLE,Hybrid,DIESEL/HYBRID,1,680,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,LIGHT MOTOR VEHICLE,Hybrid,PETROL/HYBRID,92,680,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,LIGHT MOTOR VEHICLE,Petrol,PETROL,402,680,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,LIGHT MOTOR VEHICLE,Petrol,PETROL/CNG,15,680,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,LIGHT PASSENGER VEHICLE,Diesel,DIESEL,15,38,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,LIGHT PASSENGER VEHICLE,Hybrid,PETROL/HYBRID,4,38,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,LIGHT PASSENGER VEHICLE,Petrol,PETROL,19,38,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,MEDIUM GOODS VEHICLE,Diesel,DIESEL,1,1,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,MEDIUM PASSENGER VEHICLE,Diesel,DIESEL,2,2,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,THREE WHEELER(NT),EV,ELECTRIC(BOV),2,3,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,THREE WHEELER(NT),Others,LPG ONLY,1,3,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,THREE WHEELER(T),Diesel,DIESEL,6,23,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,THREE WHEELER(T),EV,ELECTRIC(BOV),5,23,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,THREE WHEELER(T),Others,CNG ONLY,5,23,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,THREE WHEELER(T),Others,LPG ONLY,6,23,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,THREE WHEELER(T),Petrol,PETROL/CNG,1,23,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,TWO WHEELER(NT),EV,ELECTRIC(BOV),177,3349,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,TWO WHEELER(NT),Petrol,PETROL,3171,3349,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,TWO WHEELER(NT),Petrol,PETROL(E20),1,3349,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-02,2,PY,Puducherry,TWO WHEELER(T),Petrol,PETROL,2,2,state_category_fuel_month,2026-05-15T16:04:24
2023,2023-03,3,PY,Puducherry,FOUR WHEELER (INVALID CARRIAGE),Petrol,PETROL/CNG,1,1,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,HEAVY GOODS VEHICLE,Diesel,DIESEL,5,5,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,HEAVY PASSENGER VEHICLE,Diesel,DIESEL,4,4,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,LIGHT GOODS VEHICLE,Diesel,DIESEL,27,30,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,LIGHT GOODS VEHICLE,Others,CNG ONLY,1,30,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,LIGHT GOODS VEHICLE,Petrol,PETROL,2,30,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,LIGHT MOTOR VEHICLE,Diesel,DIESEL,224,941,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,LIGHT MOTOR VEHICLE,EV,ELECTRIC(BOV),5,941,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,LIGHT MOTOR VEHICLE,Hybrid,DIESEL/HYBRID,1,941,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,LIGHT MOTOR VEHICLE,Hybrid,PETROL/HYBRID,109,941,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,LIGHT MOTOR VEHICLE,Petrol,PETROL,584,941,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,LIGHT MOTOR VEHICLE,Petrol,PETROL/CNG,18,941,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,LIGHT PASSENGER VEHICLE,Diesel,DIESEL,20,71,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,LIGHT PASSENGER VEHICLE,Hybrid,PETROL/HYBRID,12,71,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,LIGHT PASSENGER VEHICLE,Petrol,PETROL,38,71,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,LIGHT PASSENGER VEHICLE,Petrol,PETROL/CNG,1,71,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,MEDIUM GOODS VEHICLE,Diesel,DIESEL,2,3,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,MEDIUM GOODS VEHICLE,Others,CNG ONLY,1,3,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,MEDIUM PASSENGER VEHICLE,Diesel,DIESEL,5,5,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,THREE WHEELER(T),Diesel,DIESEL,5,11,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,THREE WHEELER(T),EV,ELECTRIC(BOV),5,11,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,THREE WHEELER(T),Others,CNG ONLY,1,11,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,TWO WHEELER (INVALID CARRIAGE),Petrol,PETROL,87,87,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,TWO WHEELER(NT),EV,ELECTRIC(BOV),261,3605,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,TWO WHEELER(NT),Petrol,PETROL,3263,3605,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,TWO WHEELER(NT),Petrol,PETROL(E20),81,3605,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-03,3,PY,Puducherry,TWO WHEELER(T),Petrol,PETROL,1,1,state_category_fuel_month,2026-05-15T16:04:25
2023,2023-04,4,PY,Puducherry,HEAVY GOODS VEHICLE,Diesel,DIESEL,3,3,state_category_fuel_month,2026-05-15T16:04:27
2023,2023-04,4,PY,Puducherry,HEAVY PASSENGER VEHICLE,Diesel,DIESEL,2,2,state_category_fuel_month,2026-05-15T16:04:27
2023,2023-04,4,PY,Puducherry,LIGHT GOODS VEHICLE,Diesel,DIESEL,24,26,state_category_fuel_month,2026-05-15T16:04:27
2023,2023-04,4,PY,Puducherry,LIGHT GOODS VEHICLE,Others,CNG ONLY,2,26,state_category_fuel_month,2026-05-15T16:04:27
2023,2023-04,4,PY,Puducherry,LIGHT MOTOR VEHICLE,Diesel,DIESEL,158,683,state_category_fuel_month,2026-05-15T16:04:27
2023,2023-04,4,PY,Puducherry,LIGHT MOTOR VEHICLE,EV,ELECTRIC(BOV),4,683,state_category_fuel_month,2026-05-15T16:04:27
2023,2023-04,4,PY,Puducherry,LIGHT MOTOR VEHICLE,Hybrid,PETROL/HYBRID,65,683,state_category_fuel_month,2026-05-15T16:04:27
2023,2023-04,4,PY,Puducherry,LIGHT MOTOR VEHICLE,Petrol,PETROL,441,683,state_category_fuel_month,2026-05-15T16:04:27
2023,2023-04,4,PY,Puducherry,LIGHT MOTOR VEHICLE,Petrol,PETROL/CNG,15,683,state_category_fuel_month,2026-05-15T16:04:27
2023,2023-04,4,PY,Puducherry,LIGHT PASSENGER VEHICLE,Diesel,DIESEL,33,71,state_category_fuel_month,2026-05-15T16:04:27
